LCLid,tstp,consumption,predicted
MAC000002,2013-11-18 14:30:00,0.116,0.14295638
MAC000002,2013-11-18 15:00:00,0.098,0.16605929
MAC000002,2013-11-18 15:30:00,0.198,0.15351647
MAC000002,2013-11-18 16:00:00,0.154,0.17800479
MAC000002,2013-11-18 16:30:00,0.087,0.1700805
MAC000002,2013-11-18 17:00:00,0.119,0.19876486
MAC000002,2013-11-18 17:30:00,0.203,0.22489981
MAC000002,2013-11-18 18:00:00,0.25,0.25786287
MAC000002,2013-11-18 18:30:00,0.156,0.25893584
MAC000002,2013-11-18 19:00:00,0.217,0.26219326
MAC000002,2013-11-18 19:30:00,0.453,0.27755842
MAC000002,2013-11-18 20:00:00,1.276,0.38122505
MAC000002,2013-11-18 20:30:00,0.228,0.36966828
MAC000002,2013-11-18 21:00:00,0.283,0.37082398
MAC000002,2013-11-18 21:30:00,0.24,0.38544935
MAC000002,2013-11-18 22:00:00,0.281,0.33557573
MAC000002,2013-11-18 22:30:00,0.247,0.348267
MAC000002,2013-11-18 23:00:00,0.27,0.33821964
MAC000002,2013-11-18 23:30:00,0.254,0.3159127
MAC000002,2013-11-19 00:00:00,0.224,0.2581376
MAC000002,2013-11-19 00:30:00,0.257,0.28698546
MAC000002,2013-11-19 01:00:00,0.215,0.27476168
MAC000002,2013-11-19 01:30:00,0.139,0.21560098
MAC000002,2013-11-19 02:00:00,0.08,0.22585969
MAC000002,2013-11-19 02:30:00,0.131,0.18432745
MAC000002,2013-11-19 03:00:00,0.088,0.103327796
MAC000002,2013-11-19 03:30:00,0.117,0.1172099
MAC000002,2013-11-19 04:00:00,0.101,0.08576038
MAC000002,2013-11-19 04:30:00,0.103,0.119165026
MAC000002,2013-11-19 05:00:00,0.113,0.09338455
MAC000002,2013-11-19 05:30:00,0.087,0.11084181
MAC000002,2013-11-19 06:00:00,0.123,0.119849175
MAC000002,2013-11-19 06:30:00,0.074,0.10624952
MAC000002,2013-11-19 07:00:00,0.122,0.14814991
MAC000002,2013-11-19 07:30:00,0.076,0.22459696
MAC000002,2013-11-19 08:00:00,0.122,0.2379369
MAC000002,2013-11-19 08:30:00,0.144,0.23410188
MAC000002,2013-11-19 09:00:00,0.121,0.25999057
MAC000002,2013-11-19 09:30:00,0.41,0.20980489
MAC000002,2013-11-19 10:00:00,0.383,0.23777309
MAC000002,2013-11-19 10:30:00,0.495,0.27110854
MAC000002,2013-11-19 11:00:00,0.081,0.28573966
MAC000002,2013-11-19 11:30:00,0.121,0.27336884
MAC000002,2013-11-19 12:00:00,0.08,0.26224637
MAC000002,2013-11-19 12:30:00,0.483,0.33623832
MAC000002,2013-11-19 13:00:00,0.448,0.33312845
MAC000002,2013-11-19 13:30:00,0.318,0.3122762
MAC000002,2013-11-19 14:00:00,0.292,0.2600029
MAC000002,2013-11-19 14:30:00,0.082,0.19701138
MAC000002,2013-11-19 15:00:00,0.129,0.19221649
MAC000002,2013-11-19 15:30:00,0.083,0.19675227
MAC000002,2013-11-19 16:00:00,0.123,0.22127356
MAC000002,2013-11-19 16:30:00,0.092,0.20053086
MAC000002,2013-11-19 17:00:00,0.12,0.23388307
MAC000002,2013-11-19 17:30:00,0.309,0.3062463
MAC000002,2013-11-19 18:00:00,0.276,0.34930292
MAC000002,2013-11-19 18:30:00,0.417,0.33414888
MAC000002,2013-11-19 19:00:00,0.562,0.36570942
MAC000002,2013-11-19 19:30:00,0.462,0.49520287
MAC000002,2013-11-19 20:00:00,0.998,0.53236157
MAC000002,2013-11-19 20:30:00,0.253,0.32228506
MAC000002,2013-11-19 21:00:00,0.284,0.32521266
MAC000002,2013-11-19 21:30:00,0.245,0.3110189
MAC000002,2013-11-19 22:00:00,0.283,0.30116856
MAC000002,2013-11-19 22:30:00,0.243,0.29638466
MAC000002,2013-11-19 23:00:00,0.273,0.28344917
MAC000002,2013-11-19 23:30:00,0.263,0.28348237
MAC000002,2013-11-20 00:00:00,0.254,0.23403111
MAC000002,2013-11-20 00:30:00,0.254,0.24912675
MAC000002,2013-11-20 01:00:00,0.221,0.22479808
MAC000002,2013-11-20 01:30:00,0.179,0.17033745
MAC000002,2013-11-20 02:00:00,0.079,0.11972737
MAC000002,2013-11-20 02:30:00,0.123,0.1259001
MAC000002,2013-11-20 03:00:00,0.089,0.09980654
MAC000002,2013-11-20 03:30:00,0.108,0.12014802
MAC000002,2013-11-20 04:00:00,0.104,0.09733052
MAC000002,2013-11-20 04:30:00,0.093,0.11280509
MAC000002,2013-11-20 05:00:00,0.115,0.10534008
MAC000002,2013-11-20 05:30:00,0.08,0.1006023
MAC000002,2013-11-20 06:00:00,0.118,0.13522568
MAC000002,2013-11-20 06:30:00,0.076,0.0976393
MAC000002,2013-11-20 07:00:00,0.119,0.15367283
MAC000002,2013-11-20 07:30:00,0.075,0.11742244
MAC000002,2013-11-20 08:00:00,0.119,0.16906404
MAC000002,2013-11-20 08:30:00,0.117,0.17792673
MAC000002,2013-11-20 09:00:00,0.136,0.18958072
MAC000002,2013-11-20 09:30:00,0.423,0.28930393
MAC000002,2013-11-20 10:00:00,0.283,0.31279442
MAC000002,2013-11-20 10:30:00,0.368,0.3250704
MAC000002,2013-11-20 11:00:00,0.337,0.24517
MAC000002,2013-11-20 11:30:00,0.447,0.26840907
MAC000002,2013-11-20 12:00:00,0.344,0.26931107
MAC000002,2013-11-20 12:30:00,0.752,0.3461656
MAC000002,2013-11-20 13:00:00,0.167,0.29442325
MAC000002,2013-11-20 13:30:00,0.15,0.29813156
MAC000002,2013-11-20 14:00:00,0.076,0.2480922
MAC000002,2013-11-20 14:30:00,0.121,0.19247697
MAC000002,2013-11-20 15:00:00,0.075,0.1951247
MAC000002,2013-11-20 15:30:00,0.121,0.18925308
MAC000002,2013-11-20 16:00:00,0.075,0.22324517
MAC000002,2013-11-20 16:30:00,0.118,0.21144022
MAC000002,2013-11-20 17:00:00,0.11,0.2423479
MAC000002,2013-11-20 17:30:00,0.346,0.32252145
MAC000002,2013-11-20 18:00:00,0.543,0.36410105
MAC000002,2013-11-20 18:30:00,0.804,0.49872956
MAC000002,2013-11-20 19:00:00,0.968,0.540491
MAC000002,2013-11-20 19:30:00,1.76,0.6234868
MAC000002,2013-11-20 20:00:00,0.917,0.66819483
MAC000002,2013-11-20 20:30:00,0.793,0.4272632
MAC000002,2013-11-20 21:00:00,0.94,0.42305362
MAC000002,2013-11-20 21:30:00,0.892,0.41323858
MAC000002,2013-11-20 22:00:00,0.875,0.40465325
MAC000002,2013-11-20 22:30:00,0.939,0.39983946
MAC000002,2013-11-20 23:00:00,0.337,0.38037124
MAC000002,2013-11-20 23:30:00,0.274,0.37312856
MAC000002,2013-11-21 00:00:00,0.265,0.2742085
MAC000002,2013-11-21 00:30:00,0.25,0.29361302
MAC000002,2013-11-21 01:00:00,0.245,0.24148925
MAC000002,2013-11-21 01:30:00,0.099,0.21222147
MAC000002,2013-11-21 02:00:00,0.122,0.13331765
MAC000002,2013-11-21 02:30:00,0.081,0.11765448
MAC000002,2013-11-21 03:00:00,0.125,0.11573447
MAC000002,2013-11-21 03:30:00,0.076,0.10900111
MAC000002,2013-11-21 04:00:00,0.125,0.11326159
MAC000002,2013-11-21 04:30:00,0.076,0.11408516
MAC000002,2013-11-21 05:00:00,0.123,0.11338416
MAC000002,2013-11-21 05:30:00,0.075,0.11903292
MAC000002,2013-11-21 06:00:00,0.12,0.12949327
MAC000002,2013-11-21 06:30:00,0.075,0.12611412
MAC000002,2013-11-21 07:00:00,0.121,0.18808664
MAC000002,2013-11-21 07:30:00,0.076,0.20473868
MAC000002,2013-11-21 08:00:00,0.118,0.24380116
MAC000002,2013-11-21 08:30:00,0.081,0.22042377
MAC000002,2013-11-21 09:00:00,0.113,0.2589834
MAC000002,2013-11-21 09:30:00,0.616,0.49717495
MAC000002,2013-11-21 10:00:00,0.659,0.41429606
MAC000002,2013-11-21 10:30:00,0.514,0.4285038
MAC000002,2013-11-21 11:00:00,1.0880001,0.440547
MAC000002,2013-11-21 11:30:00,0.94,0.5429043
MAC000002,2013-11-21 12:00:00,0.331,0.43550366
MAC000002,2013-11-21 12:30:00,0.209,0.34616548
MAC000002,2013-11-21 13:00:00,0.076,0.26704183
MAC000002,2013-11-21 13:30:00,0.123,0.26832864
MAC000002,2013-11-21 14:00:00,0.084,0.21553056
MAC000002,2013-11-21 14:30:00,0.112,0.26026183
MAC000002,2013-11-21 15:00:00,0.092,0.2335298
MAC000002,2013-11-21 15:30:00,0.104,0.25979507
MAC000002,2013-11-21 16:00:00,0.098,0.26894888
MAC000002,2013-11-21 16:30:00,0.096,0.2855913
MAC000002,2013-11-21 17:00:00,0.104,0.32057667
MAC000002,2013-11-21 17:30:00,0.118,0.40797034
MAC000002,2013-11-21 18:00:00,0.287,0.58706635
MAC000002,2013-11-21 18:30:00,0.184,0.57440835
MAC000002,2013-11-21 19:00:00,0.33,0.61272
MAC000002,2013-11-21 19:30:00,0.371,0.67184985
MAC000002,2013-11-21 20:00:00,1.074,0.7473439
MAC000002,2013-11-21 20:30:00,0.239,0.5869026
MAC000002,2013-11-21 21:00:00,0.224,0.48877972
MAC000002,2013-11-21 21:30:00,0.275,0.48107922
MAC000002,2013-11-21 22:00:00,0.234,0.4384422
MAC000002,2013-11-21 22:30:00,0.284,0.42524385
MAC000002,2013-11-21 23:00:00,0.236,0.34323025
MAC000002,2013-11-21 23:30:00,0.262,0.30821952
MAC000002,2013-11-22 00:00:00,0.224,0.2743621
MAC000002,2013-11-22 00:30:00,0.238,0.24814387
MAC000002,2013-11-22 01:00:00,0.233,0.23713739
MAC000002,2013-11-22 01:30:00,0.116,0.16745582
MAC000002,2013-11-22 02:00:00,0.122,0.16154005
MAC000002,2013-11-22 02:30:00,0.076,0.1555111
MAC000002,2013-11-22 03:00:00,0.12,0.1526622
MAC000002,2013-11-22 03:30:00,0.075,0.124270186
MAC000002,2013-11-22 04:00:00,0.119,0.12448182
MAC000002,2013-11-22 04:30:00,0.08,0.10590594
MAC000002,2013-11-22 05:00:00,0.113,0.12686731
MAC000002,2013-11-22 05:30:00,0.091,0.09485537
MAC000002,2013-11-22 06:00:00,0.099,0.13523729
MAC000002,2013-11-22 06:30:00,0.102,0.10195618
MAC000002,2013-11-22 07:00:00,0.09,0.15695235
MAC000002,2013-11-22 07:30:00,0.111,0.1294948
MAC000002,2013-11-22 08:00:00,0.08,0.17275229
MAC000002,2013-11-22 08:30:00,0.115,0.17739294
MAC000002,2013-11-22 09:00:00,0.072,0.19632256
MAC000002,2013-11-22 09:30:00,0.165,0.26150027
MAC000002,2013-11-22 10:00:00,0.391,0.3370802
MAC000002,2013-11-22 10:30:00,0.118,0.2261336
MAC000002,2013-11-22 11:00:00,0.073,0.21685453
MAC000002,2013-11-22 11:30:00,0.117,0.18985388
MAC000002,2013-11-22 12:00:00,0.076,0.18903637
MAC000002,2013-11-22 12:30:00,0.114,0.17324042
MAC000002,2013-11-22 13:00:00,0.089,0.15969983
MAC000002,2013-11-22 13:30:00,0.149,0.15809888
MAC000002,2013-11-22 14:00:00,0.251,0.22123495
MAC000002,2013-11-22 14:30:00,0.545,0.195066
MAC000002,2013-11-22 15:00:00,0.65,0.2504838
MAC000002,2013-11-22 15:30:00,0.293,0.25439447
MAC000002,2013-11-22 16:00:00,0.392,0.2844338
MAC000002,2013-11-22 16:30:00,0.337,0.22474815
MAC000002,2013-11-22 17:00:00,0.402,0.22580901
MAC000002,2013-11-22 17:30:00,0.27,0.24995188
MAC000002,2013-11-22 18:00:00,0.288,0.3470943
MAC000002,2013-11-22 18:30:00,0.322,0.37134832
MAC000002,2013-11-22 19:00:00,0.451,0.42420006
MAC000002,2013-11-22 19:30:00,0.492,0.38726547
MAC000002,2013-11-22 20:00:00,1.175,0.49442318
MAC000002,2013-11-22 20:30:00,0.446,0.33267808
MAC000002,2013-11-22 21:00:00,0.271,0.32019496
MAC000002,2013-11-22 21:30:00,0.286,0.32776746
MAC000002,2013-11-22 22:00:00,0.292,0.30305457
MAC000002,2013-11-22 22:30:00,0.265,0.3171144
MAC000002,2013-11-22 23:00:00,0.304,0.2774248
MAC000002,2013-11-22 23:30:00,0.228,0.29299653
MAC000002,2013-11-23 00:00:00,0.272,0.24365157
MAC000002,2013-11-23 00:30:00,0.241,0.2525838
MAC000002,2013-11-23 01:00:00,0.264,0.23223682
MAC000002,2013-11-23 01:30:00,0.262,0.14822361
MAC000002,2013-11-23 02:00:00,0.183,0.12529984
MAC000002,2013-11-23 02:30:00,0.126,0.09813408
MAC000002,2013-11-23 03:00:00,0.076,0.124756284
MAC000002,2013-11-23 03:30:00,0.121,0.08973594
MAC000002,2013-11-23 04:00:00,0.079,0.12265592
MAC000002,2013-11-23 04:30:00,0.117,0.09367919
MAC000002,2013-11-23 05:00:00,0.093,0.11156964
MAC000002,2013-11-23 05:30:00,0.101,0.10227533
MAC000002,2013-11-23 06:00:00,0.105,0.09795998
MAC000002,2013-11-23 06:30:00,0.087,0.120207325
MAC000002,2013-11-23 07:00:00,0.117,0.111409664
MAC000002,2013-11-23 07:30:00,0.075,0.13700123
MAC000002,2013-11-23 08:00:00,0.117,0.1532318
MAC000002,2013-11-23 08:30:00,0.074,0.19489291
MAC000002,2013-11-23 09:00:00,0.185,0.19636731
MAC000002,2013-11-23 09:30:00,0.155,0.29027414
MAC000002,2013-11-23 10:00:00,0.132,0.25372207
MAC000002,2013-11-23 10:30:00,0.133,0.22253057
MAC000002,2013-11-23 11:00:00,0.382,0.2365597
MAC000002,2013-11-23 11:30:00,0.266,0.23671131
MAC000002,2013-11-23 12:00:00,0.08,0.27844557
MAC000002,2013-11-23 12:30:00,0.119,0.26607034
MAC000002,2013-11-23 13:00:00,0.074,0.23940271
MAC000002,2013-11-23 13:30:00,0.118,0.24697438
MAC000002,2013-11-23 14:00:00,0.089,0.2506064
MAC000002,2013-11-23 14:30:00,0.226,0.24228169
MAC000002,2013-11-23 15:00:00,0.657,0.24335153
MAC000002,2013-11-23 15:30:00,0.32,0.2514217
MAC000002,2013-11-23 16:00:00,0.368,0.2729002
MAC000002,2013-11-23 16:30:00,0.293,0.27620807
MAC000002,2013-11-23 17:00:00,0.241,0.35263258
MAC000002,2013-11-23 17:30:00,0.247,0.34787065
MAC000002,2013-11-23 18:00:00,0.397,0.35724062
MAC000002,2013-11-23 18:30:00,0.417,0.37872204
MAC000002,2013-11-23 19:00:00,0.39,0.45238855
MAC000002,2013-11-23 19:30:00,0.376,0.45698488
MAC000002,2013-11-23 20:00:00,1.171,0.47847903
MAC000002,2013-11-23 20:30:00,0.278,0.39158428
MAC000002,2013-11-23 21:00:00,0.25,0.3019175
MAC000002,2013-11-23 21:30:00,0.29,0.3183558
MAC000002,2013-11-23 22:00:00,0.236,0.29041526
MAC000002,2013-11-23 22:30:00,0.287,0.29647717
MAC000002,2013-11-23 23:00:00,0.237,0.28302056
MAC000002,2013-11-23 23:30:00,0.29,0.26244262
MAC000002,2013-11-24 00:00:00,0.247,0.25945446
MAC000002,2013-11-24 00:30:00,0.249,0.24299608
MAC000002,2013-11-24 01:00:00,0.235,0.24795432
MAC000002,2013-11-24 01:30:00,0.236,0.23279431
MAC000002,2013-11-24 02:00:00,0.247,0.20218611
MAC000002,2013-11-24 02:30:00,0.194,0.16739842
MAC000002,2013-11-24 03:00:00,0.142,0.11955057
MAC000002,2013-11-24 03:30:00,0.076,0.12083503
MAC000002,2013-11-24 04:00:00,0.126,0.09785807
MAC000002,2013-11-24 04:30:00,0.081,0.118000895
MAC000002,2013-11-24 05:00:00,0.12,0.09796543
MAC000002,2013-11-24 05:30:00,0.094,0.11423437
MAC000002,2013-11-24 06:00:00,0.106,0.1000242
MAC000002,2013-11-24 06:30:00,0.106,0.11177751
MAC000002,2013-11-24 07:00:00,0.09,0.12839341
MAC000002,2013-11-24 07:30:00,0.118,0.11503746
MAC000002,2013-11-24 08:00:00,0.077,0.17017852
MAC000002,2013-11-24 08:30:00,0.121,0.15147802
MAC000002,2013-11-24 09:00:00,0.074,0.22074239
MAC000002,2013-11-24 09:30:00,0.119,0.20286967
MAC000002,2013-11-24 10:00:00,0.077,0.24141769
MAC000002,2013-11-24 10:30:00,0.159,0.22558962
MAC000002,2013-11-24 11:00:00,0.107,0.2659526
MAC000002,2013-11-24 11:30:00,0.556,0.30605498
MAC000002,2013-11-24 12:00:00,0.337,0.27493066
MAC000002,2013-11-24 12:30:00,0.305,0.32118598
MAC000002,2013-11-24 13:00:00,0.335,0.32514748
MAC000002,2013-11-24 13:30:00,0.289,0.32986334
MAC000002,2013-11-24 14:00:00,0.908,0.3441701
MAC000002,2013-11-24 14:30:00,0.547,0.34777194
MAC000002,2013-11-24 15:00:00,0.556,0.28672495
MAC000002,2013-11-24 15:30:00,0.603,0.2908027
MAC000002,2013-11-24 16:00:00,1.008,0.35392347
MAC000002,2013-11-24 16:30:00,0.463,0.34211016
MAC000002,2013-11-24 17:00:00,0.22,0.36262402
MAC000002,2013-11-24 17:30:00,0.395,0.35341412
MAC000002,2013-11-24 18:00:00,0.451,0.43299598
MAC000002,2013-11-24 18:30:00,0.456,0.4342452
MAC000002,2013-11-24 19:00:00,0.341,0.429193
MAC000002,2013-11-24 19:30:00,0.399,0.4310873
MAC000002,2013-11-24 20:00:00,1.154,0.42959705
MAC000002,2013-11-24 20:30:00,0.228,0.3968516
MAC000002,2013-11-24 21:00:00,0.248,0.342174
MAC000002,2013-11-24 21:30:00,0.275,0.35346654
MAC000002,2013-11-24 22:00:00,0.248,0.29559386
MAC000002,2013-11-24 22:30:00,0.296,0.31488907
MAC000002,2013-11-24 23:00:00,0.246,0.25615385
MAC000002,2013-11-24 23:30:00,0.276,0.26547694
MAC000002,2013-11-25 00:00:00,0.241,0.21711953
MAC000002,2013-11-25 00:30:00,0.226,0.2592882
MAC000002,2013-11-25 01:00:00,0.26,0.24933365
MAC000002,2013-11-25 01:30:00,0.208,0.22805631
MAC000002,2013-11-25 02:00:00,0.18,0.23367599
MAC000002,2013-11-25 02:30:00,0.106,0.19790794
MAC000002,2013-11-25 03:00:00,0.1,0.13711101
MAC000002,2013-11-25 03:30:00,0.123,0.10553547
MAC000002,2013-11-25 04:00:00,0.075,0.11099285
MAC000002,2013-11-25 04:30:00,0.122,0.106894776
MAC000002,2013-11-25 05:00:00,0.09,0.1141282
MAC000002,2013-11-25 05:30:00,0.105,0.117776975
MAC000002,2013-11-25 06:00:00,0.111,0.1215716
MAC000002,2013-11-25 06:30:00,0.083,0.13529226
MAC000002,2013-11-25 07:00:00,0.12,0.1438767
MAC000002,2013-11-25 07:30:00,0.076,0.15035
MAC000002,2013-11-25 08:00:00,0.117,0.17879698
MAC000002,2013-11-25 08:30:00,0.097,0.19740659
MAC000002,2013-11-25 09:00:00,0.132,0.3056255
MAC000002,2013-11-25 09:30:00,0.425,0.20677626
MAC000002,2013-11-25 10:00:00,0.08,0.27004457
MAC000002,2013-11-25 10:30:00,0.118,0.21443678
MAC000002,2013-11-25 11:00:00,0.092,0.21703707
MAC000002,2013-11-25 11:30:00,0.099,0.22404799
MAC000002,2013-11-25 12:00:00,0.113,0.2286173
MAC000002,2013-11-25 12:30:00,0.469,0.34479243
MAC000002,2013-11-25 13:00:00,0.226,0.31289315
MAC000002,2013-11-25 13:30:00,0.125,0.30466646
MAC000002,2013-11-25 14:00:00,0.187,0.20011085
MAC000002,2013-11-25 14:30:00,0.139,0.20505047
MAC000002,2013-11-25 15:00:00,0.074,0.20372555
MAC000002,2013-11-25 15:30:00,0.127,0.23673084
MAC000002,2013-11-25 16:00:00,0.074,0.23518111
MAC000002,2013-11-25 16:30:00,0.121,0.2150781
MAC000002,2013-11-25 17:00:00,0.096,0.2478272
MAC000002,2013-11-25 17:30:00,0.236,0.30438665
MAC000002,2013-11-25 18:00:00,0.188,0.35131645
MAC000002,2013-11-25 18:30:00,0.409,0.30612573
MAC000002,2013-11-25 19:00:00,0.379,0.32910272
MAC000002,2013-11-25 19:30:00,0.365,0.39916298
MAC000002,2013-11-25 20:00:00,1.016,0.43961152
MAC000002,2013-11-25 20:30:00,0.232,0.29547077
MAC000002,2013-11-25 21:00:00,0.28,0.2929668
MAC000002,2013-11-25 21:30:00,0.252,0.2985834
MAC000002,2013-11-25 22:00:00,0.271,0.27914974
MAC000002,2013-11-25 22:30:00,0.269,0.28715584
MAC000002,2013-11-25 23:00:00,0.253,0.2545023
MAC000002,2013-11-25 23:30:00,0.273,0.26991865
MAC000002,2013-11-26 00:00:00,0.207,0.21481296
MAC000002,2013-11-26 00:30:00,0.253,0.21952496
MAC000002,2013-11-26 01:00:00,0.145,0.21118255
MAC000002,2013-11-26 01:30:00,0.114,0.17068574
MAC000002,2013-11-26 02:00:00,0.107,0.12871957
MAC000002,2013-11-26 02:30:00,0.089,0.11580654
MAC000002,2013-11-26 03:00:00,0.121,0.09417467
MAC000002,2013-11-26 03:30:00,0.076,0.11619643
MAC000002,2013-11-26 04:00:00,0.12,0.08405583
MAC000002,2013-11-26 04:30:00,0.082,0.108435474
MAC000002,2013-11-26 05:00:00,0.113,0.098388396
MAC000002,2013-11-26 05:30:00,0.099,0.0947086
MAC000002,2013-11-26 06:00:00,0.097,0.12716584
MAC000002,2013-11-26 06:30:00,0.113,0.0909224
MAC000002,2013-11-26 07:00:00,0.08,0.15205
MAC000002,2013-11-26 07:30:00,0.118,0.10805407
MAC000002,2013-11-26 08:00:00,0.075,0.16253991
MAC000002,2013-11-26 08:30:00,0.145,0.16571812
MAC000002,2013-11-26 09:00:00,0.098,0.1680893
MAC000002,2013-11-26 09:30:00,0.217,0.28611258
MAC000002,2013-11-26 10:00:00,0.591,0.21595281
MAC000002,2013-11-26 10:30:00,0.299,0.2305698
MAC000002,2013-11-26 11:00:00,0.101,0.1548364
MAC000002,2013-11-26 11:30:00,0.095,0.17726596
MAC000002,2013-11-26 12:00:00,0.111,0.16454376
MAC000002,2013-11-26 12:30:00,0.082,0.28035414
MAC000002,2013-11-26 13:00:00,0.541,0.2513372
MAC000002,2013-11-26 13:30:00,0.389,0.2180254
MAC000002,2013-11-26 14:00:00,0.328,0.23262003
MAC000002,2013-11-26 14:30:00,0.226,0.17655525
MAC000002,2013-11-26 15:00:00,0.128,0.17691772
MAC000002,2013-11-26 15:30:00,0.116,0.17493716
MAC000002,2013-11-26 16:00:00,0.076,0.19240326
MAC000002,2013-11-26 16:30:00,0.115,0.19807412
MAC000002,2013-11-26 17:00:00,0.074,0.20932437
MAC000002,2013-11-26 17:30:00,0.206,0.30179676
MAC000002,2013-11-26 18:00:00,0.338,0.3159304
MAC000002,2013-11-26 18:30:00,0.43,0.4015531
MAC000002,2013-11-26 19:00:00,0.529,0.4321049
MAC000002,2013-11-26 19:30:00,0.364,0.42176357
MAC000002,2013-11-26 20:00:00,1.169,0.50876075
MAC000002,2013-11-26 20:30:00,0.229,0.33247498
MAC000002,2013-11-26 21:00:00,0.272,0.33254972
MAC000002,2013-11-26 21:30:00,0.283,0.31603372
MAC000002,2013-11-26 22:00:00,0.251,0.3079219
MAC000002,2013-11-26 22:30:00,0.289,0.29997173
MAC000002,2013-11-26 23:00:00,0.242,0.27896816
MAC000002,2013-11-26 23:30:00,0.288,0.28350565
MAC000002,2013-11-27 00:00:00,0.262,0.22955534
MAC000002,2013-11-27 00:30:00,0.265,0.24909255
MAC000002,2013-11-27 01:00:00,0.258,0.18041928
MAC000002,2013-11-27 01:30:00,0.142,0.15052809
MAC000002,2013-11-27 02:00:00,0.132,0.10070076
MAC000002,2013-11-27 02:30:00,0.087,0.10563686
MAC000002,2013-11-27 03:00:00,0.121,0.108473934
MAC000002,2013-11-27 03:30:00,0.105,0.09602423
MAC000002,2013-11-27 04:00:00,0.1,0.114761434
MAC000002,2013-11-27 04:30:00,0.122,0.09188629
MAC000002,2013-11-27 05:00:00,0.082,0.111484736
MAC000002,2013-11-27 05:30:00,0.124,0.09670464
MAC000002,2013-11-27 06:00:00,0.081,0.120880835
MAC000002,2013-11-27 06:30:00,0.123,0.1110535
MAC000002,2013-11-27 07:00:00,0.096,0.12973781
MAC000002,2013-11-27 07:30:00,0.107,0.13254692
MAC000002,2013-11-27 08:00:00,0.112,0.153901
MAC000002,2013-11-27 08:30:00,0.091,0.1804975
MAC000002,2013-11-27 09:00:00,0.17,0.18693429
MAC000002,2013-11-27 09:30:00,0.099,0.2744873
MAC000002,2013-11-27 10:00:00,0.445,0.27705643
MAC000002,2013-11-27 10:30:00,0.233,0.28480262
MAC000002,2013-11-27 11:00:00,0.41,0.2396368
MAC000002,2013-11-27 11:30:00,0.454,0.2587276
MAC000002,2013-11-27 12:00:00,0.413,0.25383368
MAC000002,2013-11-27 12:30:00,0.295,0.2918387
MAC000002,2013-11-27 13:00:00,0.619,0.25730667
MAC000002,2013-11-27 13:30:00,0.157,0.24659054
MAC000002,2013-11-27 14:00:00,0.113,0.2263816
MAC000002,2013-11-27 14:30:00,0.082,0.21766186
MAC000002,2013-11-27 15:00:00,0.12,0.19063044
MAC000002,2013-11-27 15:30:00,0.075,0.19468755
MAC000002,2013-11-27 16:00:00,0.119,0.20248996
MAC000002,2013-11-27 16:30:00,0.087,0.2174771
MAC000002,2013-11-27 17:00:00,0.142,0.2279903
MAC000002,2013-11-27 17:30:00,0.278,0.34527832
MAC000002,2013-11-27 18:00:00,0.189,0.4477489
MAC000002,2013-11-27 18:30:00,0.295,0.46843895
MAC000002,2013-11-27 19:00:00,0.376,0.49683985
MAC000002,2013-11-27 19:30:00,0.407,0.46880674
MAC000002,2013-11-27 20:00:00,1.117,0.4870295
MAC000002,2013-11-27 20:30:00,0.238,0.39644697
MAC000002,2013-11-27 21:00:00,0.283,0.38727656
MAC000002,2013-11-27 21:30:00,0.25,0.38815188
MAC000002,2013-11-27 22:00:00,0.268,0.35487747
MAC000002,2013-11-27 22:30:00,0.274,0.36501193
MAC000002,2013-11-27 23:00:00,0.246,0.28451392
MAC000002,2013-11-27 23:30:00,0.339,0.28877246
MAC000002,2013-11-28 00:00:00,0.29,0.2554065
MAC000002,2013-11-28 00:30:00,0.24,0.25397724
MAC000002,2013-11-28 01:00:00,0.243,0.23411748
MAC000002,2013-11-28 01:30:00,0.209,0.13751824
MAC000002,2013-11-28 02:00:00,0.151,0.12903751
MAC000002,2013-11-28 02:30:00,0.083,0.09267839
MAC000002,2013-11-28 03:00:00,0.125,0.12080872
MAC000002,2013-11-28 03:30:00,0.08,0.09661626
MAC000002,2013-11-28 04:00:00,0.121,0.10958294
MAC000002,2013-11-28 04:30:00,0.097,0.105821796
MAC000002,2013-11-28 05:00:00,0.101,0.103340454
MAC000002,2013-11-28 05:30:00,0.115,0.108890034
MAC000002,2013-11-28 06:00:00,0.083,0.11629252
MAC000002,2013-11-28 06:30:00,0.121,0.12072596
MAC000002,2013-11-28 07:00:00,0.074,0.1422007
MAC000002,2013-11-28 07:30:00,0.121,0.13331583
MAC000002,2013-11-28 08:00:00,0.092,0.16965395
MAC000002,2013-11-28 08:30:00,0.103,0.1521057
MAC000002,2013-11-28 09:00:00,0.11,0.19120224
MAC000002,2013-11-28 09:30:00,0.133,0.25903812
MAC000002,2013-11-28 10:00:00,0.136,0.3195506
MAC000002,2013-11-28 10:30:00,0.396,0.28820518
MAC000002,2013-11-28 11:00:00,0.259,0.3448359
MAC000002,2013-11-28 11:30:00,0.809,0.37922296
MAC000002,2013-11-28 12:00:00,0.21,0.30196556
MAC000002,2013-11-28 12:30:00,0.132,0.25488412
MAC000002,2013-11-28 13:00:00,0.076,0.2094482
MAC000002,2013-11-28 13:30:00,0.175,0.20017485
MAC000002,2013-11-28 14:00:00,0.16,0.17315464
MAC000002,2013-11-28 14:30:00,0.233,0.17510468
MAC000002,2013-11-28 15:00:00,0.247,0.18401192
